NPI,lst_nm,frst_nm,source,Quality_category_score,PI_category_score,IA_category_score,final_MIPS_score_without_CPB,final_MIPS_score
1386061752,DENNIS,JEREMY,group,94.9,68,40,87.6,93.1
1386618692,FORTIN,AUGUSTE,group,94.9,68,40,87.6,93.1
1386627453,AOUAD,RIMA,group,94.9,68,40,87.6,93.1
1386629848,FRIEDMAN,ALAN,group,94.9,68,40,87.6,93.1
1386730687,MARANDO,ROCCO,group,94.9,68,40,87.6,93.1
1386803740,ALIAN,AYMEN,group,94.9,68,40,87.6,93.1
1386955540,CHOCK,YU PEI,group,94.9,68,40,87.6,93.1
1396773511,TOKSOY,JOHN,group,94.9,68,40,87.6,93.1
1396922670,HITTELMAN,ADAM,group,94.9,68,40,87.6,93.1
1396930079,RICKEY,LESLIE,group,94.9,68,40,87.6,93.1
1396979282,KIAMANESH,DAVID,group,94.9,68,40,87.6,93.1
1407029747,SOARES,SARITA,group,94.9,68,40,87.6,93.1
1407079106,HONIDEN,SHYOKO,group,94.9,68,40,87.6,93.1
1407121759,ARORA,ANITA,group,94.9,68,40,87.6,93.1
1407124357,FISCHER,UWE,group,94.9,68,40,87.6,93.1
1407160880,THAPA,SRITIKA,group,94.9,68,40,87.6,93.1
1407293913,PARK,SUNG-MIN,group,94.9,68,40,87.6,93.1
1407839707,BUSTOS,ARSENIO,group,94.9,68,40,87.6,93.1
1407983836,HWANG,DAVID,group,94.9,68,40,87.6,93.1
1407984180,HOLT,STEPHEN,group,94.9,68,40,87.6,93.1
1417228453,DANVE,ABHIJEET,group,94.9,68,40,87.6,93.1
1417299835,DEUTSCH,JILL,group,94.9,68,40,87.6,93.1
1417392333,WIJESEKERA,THILAN,group,94.9,68,40,87.6,93.1
1417921297,CHOWDHARY,VAIDEHI,group,94.9,68,40,87.6,93.1
1417974221,BERLAND,GRETCHEN,group,94.9,68,40,87.6,93.1
1427030162,PETROFF,OGNEN,group,94.9,68,40,87.6,93.1
1427209873,PALVINSKAYA,TATSIANA,group,94.9,68,40,87.6,93.1
1427218262,RAMACHANDRAN,SARIKA,group,94.9,68,40,87.6,93.1
1427224138,SETH,ABHINAV,group,94.9,68,40,87.6,93.1
1427258078,WILSON,FREDERICK,group,94.9,68,40,87.6,93.1
1427286087,SCHMECK,ALISON,group,94.9,68,40,87.6,93.1
1427320985,BANINI,BUBU,group,94.9,68,40,87.6,93.1
1427347616,EFFRAIM,PHILIP,group,94.9,68,40,87.6,93.1
1437132230,NATHANSON,MICHAEL,group,94.9,68,40,87.6,93.1
1437416781,ZHAO,YIYU,group,94.9,68,40,87.6,93.1
1447233267,BOYER,JAMES,group,94.9,68,40,87.6,93.1
1447281035,SUTER,LISA,group,94.9,68,40,87.6,93.1
1447436712,EDELMAN,EVA,group,94.9,68,40,87.6,93.1
1447493127,HERNANDEZ RODRIGUEZ,ALEJANDRO,group,94.9,68,40,87.6,93.1
1447494752,MALIK,ADNAN,group,94.9,68,40,87.6,93.1
1457330342,WU,JOSEPH,group,94.9,68,40,87.6,93.1
1457335432,SWIGART,CARRIE,group,94.9,68,40,87.6,93.1
1457447468,WHANG,PETER,group,94.9,68,40,87.6,93.1
1457527442,BUNICK,CHRISTOPHER,group,94.9,68,40,87.6,93.1
1457627531,ODELL,IAN,group,94.9,68,40,87.6,93.1
1457672297,BADE,BRETT,group,94.9,68,40,87.6,93.1
1467461335,ROSS,JOSEPH,group,94.9,68,40,87.6,93.1
1467487652,KAPEL,ROBERT,group,94.9,68,40,87.6,93.1
1467491548,TOMAYKO,MARY,group,94.9,68,40,87.6,93.1
1467548396,DELA CRUZ,CHARLES,group,94.9,68,40,87.6,93.1
1467730416,SANAMANDRA,SIRISHA,group,94.9,68,40,87.6,93.1
1477551034,SCHOENBERGER,STEVEN,group,94.9,68,40,87.6,93.1
1477620540,GREENE,PAUL,group,94.9,68,40,87.6,93.1
1477705382,TOOTHAKER,THOMAS,group,94.9,68,40,87.6,93.1
1477711752,GARDNER,ELIZABETH,group,94.9,68,40,87.6,93.1
1477878262,ZUBEK,AMANDA,group,94.9,68,40,87.6,93.1
1477878700,RICHARDS,BRADLEY,group,94.9,68,40,87.6,93.1
1487637781,MEHAL,WAJAHAT,group,94.9,68,40,87.6,93.1
1487839361,JAKAB,SOFIA,group,94.9,68,40,87.6,93.1
1497071476,CORTES,MILAURISE,group,94.9,68,40,87.6,93.1
1497104822,EISENSTEIN,ANNA,group,94.9,68,40,87.6,93.1
1497939680,TOBIAS,LAUREN,group,94.9,68,40,87.6,93.1
1508015223,GILMORE,EMILY,group,94.9,68,40,87.6,93.1
1508094533,QURAISHI,IMRAN,group,94.9,68,40,87.6,93.1
1508178641,CHOW,ROBERT,group,94.9,68,40,87.6,93.1
1508849803,GARWOOD,SUSAN,group,94.9,68,40,87.6,93.1
1508971318,RUSK,ALICE,group,94.9,68,40,87.6,93.1
1508992348,VOLPE,DARREN,group,94.9,68,40,87.6,93.1
1518101757,ROY,BRITA,group,94.9,68,40,87.6,93.1
1518191667,PUGLISI,LISA,group,94.9,68,40,87.6,93.1
1518347129,FORMAN,RACHEL,group,94.9,68,40,87.6,93.1
1518940410,LEFFELL,DAVID,group,94.9,68,40,87.6,93.1
1518949254,NOVELLA,STEVEN,group,94.9,68,40,87.6,93.1
1518995059,SMITH,DAVID,group,94.9,68,40,87.6,93.1
1528041738,NAVARATNAM,DHASAKUMA,group,94.9,68,40,87.6,93.1
1528049210,HELGESON,LARS,group,94.9,68,40,87.6,93.1
1528244035,LI,JINLEI,group,94.9,68,40,87.6,93.1
1528348950,CARDELLA,JONATHAN,group,94.9,68,40,87.6,93.1
1538143052,TANOUE,LYNN,group,94.9,68,40,87.6,93.1
1538143532,BAUMGAERTNER,MICHAEL,group,94.9,68,40,87.6,93.1
1538144035,SOMLO,STEFAN,group,94.9,68,40,87.6,93.1
1538278726,MORIARTY,JOHN,group,94.9,68,40,87.6,93.1
1538397450,DENIZ,ENGIN,group,94.9,68,40,87.6,93.1
1538477658,SINGH,INDERJIT,group,94.9,68,40,87.6,93.1
1538697727,SCIERKA,LINDSEY,group,94.9,68,40,87.6,93.1
1548232085,REACH,JOHN,group,94.9,68,40,87.6,93.1
1548243629,GULATI,MRIDU,group,94.9,68,40,87.6,93.1
1548483902,WANG,EMILY,group,94.9,68,40,87.6,93.1
1558388090,BUCKLEY,THOMAS,group,94.9,68,40,87.6,93.1
1558527424,TAKYAR,SEYEDTAGHI,group,94.9,68,40,87.6,93.1
1568445104,PASHANKAR,DINESH,group,94.9,68,40,87.6,93.1
1568448249,PRESSMAN,MARTIN,group,94.9,68,40,87.6,93.1
1568606929,FREUDZON,LEON,group,94.9,68,40,87.6,93.1
1568621506,FERRANTE,LAUREN,group,94.9,68,40,87.6,93.1
1568722551,BRITO,JOSEPH,group,94.9,68,40,87.6,93.1
1568773463,ARSOY,DIREN,group,94.9,68,40,87.6,93.1
1578536538,MATTSON,RICHARD,group,94.9,68,40,87.6,93.1
1578537114,WINDISH,DONNA,group,94.9,68,40,87.6,93.1
1578544268,STOUT,ROBERT,group,94.9,68,40,87.6,93.1
1578958005,GALLAGHER,BENJAMIN,group,94.9,68,40,87.6,93.1
1578973459,PESCE,MEREDITH,group,94.9,68,40,87.6,93.1
1588081459,OSTFELD-JOHNS,SHARON,group,94.9,68,40,87.6,93.1
1588647713,SANKEY,CHRISTOPHER,group,94.9,68,40,87.6,93.1
1588648851,MISTRY,PRAMOD,group,94.9,68,40,87.6,93.1
1588649792,PATWA,HUNED,group,94.9,68,40,87.6,93.1
1588689624,FARRELL,JAMES,group,94.9,68,40,87.6,93.1
1588821326,ROSOFF,JAMES,group,94.9,68,40,87.6,93.1
1588830566,ABOIAN,EDOUARD,group,94.9,68,40,87.6,93.1
1588848766,RABIN,TRACY,group,94.9,68,40,87.6,93.1
1588867790,TUASON,DOMINICK,group,94.9,68,40,87.6,93.1
1588977649,RICHMAN,ILANA,group,94.9,68,40,87.6,93.1
1598021065,POOLE,MARIEL,group,94.9,68,40,87.6,93.1
1598923377,JONAS,ELIZABETH,group,94.9,68,40,87.6,93.1
1609058080,CHOATE,KEITH,group,94.9,68,40,87.6,93.1
1609219278,HUNG,KENNETH,group,94.9,68,40,87.6,93.1
1609296334,JAFFE,ARIEL,group,94.9,68,40,87.6,93.1
1609857044,SCHINDLER,JOSEPH,group,94.9,68,40,87.6,93.1
1609938919,KRYGER,MEIR,group,94.9,68,40,87.6,93.1
1619233855,HARALABAKIS,NICHOLAS,group,94.9,68,40,87.6,93.1
1619315991,DEWEY,JEFFREY,group,94.9,68,40,87.6,93.1
1619956125,DENKER,THOMAS,group,94.9,68,40,87.6,93.1
1619963535,ENQUIST,ERIK,group,94.9,68,40,87.6,93.1
1619963923,KLIGER,ALAN,group,94.9,68,40,87.6,93.1
1629017959,PINAR,AYDIN,group,94.9,68,40,87.6,93.1
1629184585,SHETH,KEVIN,group,94.9,68,40,87.6,93.1
1629325394,ROY,BHASKAR,group,94.9,68,40,87.6,93.1
1629338728,LEVENTHAL,JONATHAN,group,94.9,68,40,87.6,93.1
1629344676,GOBESKE,KEVIN,group,94.9,68,40,87.6,93.1
1629356084,VIANA,ARTUR,group,94.9,68,40,87.6,93.1
1639111842,RAVICH,WILLIAM,group,94.9,68,40,87.6,93.1
1639151798,AKHTAR,SHAMSUDDIN,group,94.9,68,40,87.6,93.1
1639152861,VADIVELU,NALINI,group,94.9,68,40,87.6,93.1
1639160013,EDELSON,RICHARD,group,94.9,68,40,87.6,93.1
1639266901,ZHOU,GARY,group,94.9,68,40,87.6,93.1
1639330079,MOTAMEDINIA,PIRUZ,group,94.9,68,40,87.6,93.1
1639330897,BRAVO-VALENZUELA,PABLO,group,94.9,68,40,87.6,93.1
1639444862,SCHAEFER,SARA,group,94.9,68,40,87.6,93.1
1639495559,DESTEFANO,KATHERINE,group,94.9,68,40,87.6,93.1
1639597339,DIAZ,SOFIA,group,94.9,68,40,87.6,93.1
1639598212,RUBIO,DANIEL,group,94.9,68,40,87.6,93.1
1649244419,GREEN,MICHAEL,group,94.9,68,40,87.6,93.1
1649254079,MEDVECKY,MICHAEL,group,94.9,68,40,87.6,93.1
1649259581,GIBSON,DAVID,group,94.9,68,40,87.6,93.1
1649307208,BUCALA,RICHARD,group,94.9,68,40,87.6,93.1
1649416280,LLEVA,PAUL EUGENE,group,94.9,68,40,87.6,93.1
1649454851,BANACK,TREVOR,group,94.9,68,40,87.6,93.1
1649530007,JOSEPH,PHILLIP,group,94.9,68,40,87.6,93.1
1659716223,SMITH,SAMANTHA,group,94.9,68,40,87.6,93.1
1659717940,NARULA,RESHMA,group,94.9,68,40,87.6,93.1
1669446951,SANDERS,LISA,group,94.9,68,40,87.6,93.1
1669455960,MCCLOSKEY,GERARD,group,94.9,68,40,87.6,93.1
1669600698,OCHOA CHAAR,CASSIUS IYAD,group,94.9,68,40,87.6,93.1
1669736765,TICKOO,MAYANKA,group,94.9,68,40,87.6,93.1
1679556807,HENRICH,JANET,group,94.9,68,40,87.6,93.1
1679716195,AMIN,HARDIK,group,94.9,68,40,87.6,93.1
1689013815,VESELY,MATTHEW,group,94.9,68,40,87.6,93.1
1689054397,COHEN,JEFFREY,group,94.9,68,40,87.6,93.1
1689084600,KOZHEVNIKOV,DMITRY,group,94.9,68,40,87.6,93.1
1689093080,LUDVIGSON,ADAM,group,94.9,68,40,87.6,93.1
1689093775,BERNSTEIN,JENNA,group,94.9,68,40,87.6,93.1
1689652208,SCHOEN,ROBERT,group,94.9,68,40,87.6,93.1
1689657819,OCONNOR,PATRICK,group,94.9,68,40,87.6,93.1
1689691768,COSTIN,MIHAELA,group,94.9,68,40,87.6,93.1
1699186262,BEEKMAN,RACHEL,group,94.9,68,40,87.6,93.1
1699195016,HSIAO,BETTY,group,94.9,68,40,87.6,93.1
1699756379,PUNJALA,MAMATHA,group,94.9,68,40,87.6,93.1
1699940551,BLONDIN,NICHOLAS,group,94.9,68,40,87.6,93.1
1700106002,ASARE,VIVIAN,group,94.9,68,40,87.6,93.1
1700107083,MICHEL,SHANNON,group,94.9,68,40,87.6,93.1
1700861598,SIEGEL,MARK,group,94.9,68,40,87.6,93.1
1700973633,KING STEPHENS,DAVID,group,94.9,68,40,87.6,93.1
1710185624,CAVALLO,JAIME,group,94.9,68,40,87.6,93.1
1710197850,MILEWSKI,RITA,group,94.9,68,40,87.6,93.1
1710960935,KERNAN,WALTER,group,94.9,68,40,87.6,93.1
1720060734,ROMERO,ROBBY,group,94.9,68,40,87.6,93.1
1720141716,HIRSCH,LAWRENCE,group,94.9,68,40,87.6,93.1
1720182876,BRIDGER,LAURIE,group,94.9,68,40,87.6,93.1
1720234453,KILARI,ANITHA,group,94.9,68,40,87.6,93.1
1720371818,TRAN,TIMOTHY,group,94.9,68,40,87.6,93.1
1720377377,KINNEY,DANIEL,group,94.9,68,40,87.6,93.1
1720491905,PERKINS,SARA,group,94.9,68,40,87.6,93.1
1730106279,KELLNER,DANIEL,group,94.9,68,40,87.6,93.1
1730163171,FRIEDLAENDER,GARY,group,94.9,68,40,87.6,93.1
1730167404,VALLABHAJOSYULA,PRASHANTH,group,94.9,68,40,87.6,93.1
1730346818,NOWAK,RICHARD,group,94.9,68,40,87.6,93.1
1730352824,ZAFAR,JILL,group,94.9,68,40,87.6,93.1
1730403486,CORBIN,ZACHARY,group,94.9,68,40,87.6,93.1
1740232867,LONE,NAHEED,group,94.9,68,40,87.6,93.1
1740263979,ASNES,JEREMY,group,94.9,68,40,87.6,93.1
1740501311,CLARK,BRIAN,group,94.9,68,40,87.6,93.1
1740548023,WIZNIA,DANIEL,group,94.9,68,40,87.6,93.1
1750328126,MEEKS,PHILIP,group,94.9,68,40,87.6,93.1
1750498671,SUMPIO,BAUER,group,94.9,68,40,87.6,93.1
1750598827,GAIDOS,JILL,group,94.9,68,40,87.6,93.1
1750601225,DEBIASI,ERIN,group,94.9,68,40,87.6,93.1
1760465991,GROSS,CARY,group,94.9,68,40,87.6,93.1
1760472237,IMAEDA,SUGURU,group,94.9,68,40,87.6,93.1
1760638324,PEDEN,SEAN,group,94.9,68,40,87.6,93.1
1760655351,WONG,THOMAS,group,94.9,68,40,87.6,93.1
1760744973,KIM,JENNIFER,group,94.9,68,40,87.6,93.1
1760748594,SUOZZI,KATHLEEN,group,94.9,68,40,87.6,93.1
1760757728,YILDIRIM,MELTEM,group,94.9,68,40,87.6,93.1
1760829915,RIEDEL,MATTHEW,group,94.9,68,40,87.6,93.1
1770549180,GROSS,JEFFREY,group,94.9,68,40,87.6,93.1
1770567190,ROCHESTER,CAROLYN,group,94.9,68,40,87.6,93.1
1770622334,OPREA,ADRIANA,group,94.9,68,40,87.6,93.1
1770712606,TEIXEIRA VILARINHO,SILVIA,group,94.9,68,40,87.6,93.1
1770800641,BUKANOVA,ELENA,group,94.9,68,40,87.6,93.1
1770802357,ALONZO,CATHERINE,group,94.9,68,40,87.6,93.1
1770873812,TO,UYEN,group,94.9,68,40,87.6,93.1
1780659334,GAROFALO,JAMES,group,94.9,68,40,87.6,93.1
1780788349,JASTREBOFF,ANIA,group,94.9,68,40,87.6,93.1
1780898833,DOUGLAS-CHURCHWELL,LESLIE,group,94.9,68,40,87.6,93.1
1780996595,HIGUERO SEVILLA,JEAN PAUL,group,94.9,68,40,87.6,93.1
1790048346,DOODY,ROBERT,group,94.9,68,40,87.6,93.1
1790063899,HERLOPIAN,ALINE,group,94.9,68,40,87.6,93.1
1790703221,PITT,DAVID,group,94.9,68,40,87.6,93.1
1790767432,SZEKELY,ANNA,group,94.9,68,40,87.6,93.1
1790823888,LAI,JAMES,group,94.9,68,40,87.6,93.1
1790956803,DONROE,JOSEPH,group,94.9,68,40,87.6,93.1
1801146980,FESHARAKI-ZADEH,ARMAN,group,94.9,68,40,87.6,93.1
1801153663,TSENG,BERTRAND,group,94.9,68,40,87.6,93.1
1801872510,YAGGI,HENRY,group,94.9,68,40,87.6,93.1
1811106883,HINCHCLIFF,MONIQUE,group,94.9,68,40,87.6,93.1
1811131147,SIVARAJU,ADITHYA,group,94.9,68,40,87.6,93.1
1811201494,ZAHA,OANA,group,94.9,68,40,87.6,93.1
1811258908,RADY,ALENA,group,94.9,68,40,87.6,93.1
1811284920,WAREJKO,JILLIAN,group,94.9,68,40,87.6,93.1
1811961386,SOFAIR,ANDRE,group,94.9,68,40,87.6,93.1
1811970577,CHUPP,GEOFFREY,group,94.9,68,40,87.6,93.1
1811978695,ZHU,QINGBING,group,94.9,68,40,87.6,93.1
1821070541,SCHWARTZ,JEFFREY,group,94.9,68,40,87.6,93.1
1821094020,HONIG,STANTON,group,94.9,68,40,87.6,93.1
1821387036,MORENO,JORGE,group,94.9,68,40,87.6,93.1
1831131176,GOTTSCHALK,PETER,group,94.9,68,40,87.6,93.1
1831163526,SILVEIRA,MARINA,group,94.9,68,40,87.6,93.1
1831209865,DESIR,DEBORAH,group,94.9,68,40,87.6,93.1
1831250612,LLOR,XAVIER,group,94.9,68,40,87.6,93.1
1831373752,RAJPUT,KANISHKA,group,94.9,68,40,87.6,93.1
1831492396,LABIB,KRISTY,group,94.9,68,40,87.6,93.1
1841258282,KO,CHRISTINE,group,94.9,68,40,87.6,93.1
1841433364,BALDASSARRI,STEPHEN,group,94.9,68,40,87.6,93.1
1841468709,REGAN,CHRISTOPHER,group,94.9,68,40,87.6,93.1
1851345300,SPUDICH,SERENA,group,94.9,68,40,87.6,93.1
1851374086,FAHEY,JOHN,group,94.9,68,40,87.6,93.1
1851375612,IMAEDA,AVLIN,group,94.9,68,40,87.6,93.1
1851534481,MASSARO,STEPHANIE,group,94.9,68,40,87.6,93.1
1851634323,CARDINALE,KATHLEEN,group,94.9,68,40,87.6,93.1
1861473548,POPESCU,WANDA,group,94.9,68,40,87.6,93.1
1861473563,GAAL,DOROTHY,group,94.9,68,40,87.6,93.1
1861653834,SZABO,CHRISTOPHER,group,94.9,68,40,87.6,93.1
1861667065,SPENCER-MANZON,MICHELE,group,94.9,68,40,87.6,93.1
1861747081,STEELE,JEREMY,group,94.9,68,40,87.6,93.1
1871576173,STRAZZABOSCO,MARIO,group,94.9,68,40,87.6,93.1
1871597641,STROUMBAKIS,NICHOLAS,group,94.9,68,40,87.6,93.1
1871714188,ANNAMALAI,ANIYIZHAI,group,94.9,68,40,87.6,93.1
1871750190,SPRENKLE,PRESTON,group,94.9,68,40,87.6,93.1
1871868174,LINDE,BRIAN,group,94.9,68,40,87.6,93.1
1871934661,LOSIER,ASHLEY,group,94.9,68,40,87.6,93.1
1871938381,DAMSKY,WILLIAM,group,94.9,68,40,87.6,93.1
1881668101,BILCHIK,TANYA,group,94.9,68,40,87.6,93.1
1881694669,MUSKIN,ELIZABETH,group,94.9,68,40,87.6,93.1
1881906147,KEESHAN,BRITTON,group,94.9,68,40,87.6,93.1
1881992600,VOLKER,ERICA,group,94.9,68,40,87.6,93.1
1891029211,LEONOVA,MARIA,group,94.9,68,40,87.6,93.1
1891908729,PATEL,PRAKASH,group,94.9,68,40,87.6,93.1
1891922142,BOULES,HEIDI,group,94.9,68,40,87.6,93.1
1902036031,LOMBO LIEVANO,BERNARDO,group,94.9,68,40,87.6,93.1
1902118185,BARDIA,AMIT,group,94.9,68,40,87.6,93.1
1902850498,LATTANZA,LISA,group,94.9,68,40,87.6,93.1
1902960230,KNAUERT,MELISSA,group,94.9,68,40,87.6,93.1
1912052820,SANSING,LAUREN,group,94.9,68,40,87.6,93.1
1912175134,OMURO,ANTONIO,group,94.9,68,40,87.6,93.1
1912299322,FERNANDEZ ROBLES,CLAUDIA,group,94.9,68,40,87.6,93.1
1912971599,ELLIS,PETER,group,94.9,68,40,87.6,93.1
1912988791,JAMIDAR,PRIYA,group,94.9,68,40,87.6,93.1
1922080662,DABU BONDOC,SUSAN,group,94.9,68,40,87.6,93.1
1922262799,FERDMAN,DINA,group,94.9,68,40,87.6,93.1
1922443951,HOWELL,BENJAMIN,group,94.9,68,40,87.6,93.1
1932296027,SCHILSKY,MICHAEL,group,94.9,68,40,87.6,93.1
1932491404,FRUMBERG,DAVID,group,94.9,68,40,87.6,93.1
1932499084,WANG,ANDREW,group,94.9,68,40,87.6,93.1
1932519311,NELSON,CAROLINE,group,94.9,68,40,87.6,93.1
1942257183,DUNNE,DANA,group,94.9,68,40,87.6,93.1
1942282686,REDLICH,CARRIE,group,94.9,68,40,87.6,93.1
1942283171,TOBIN,DANIEL,group,94.9,68,40,87.6,93.1
1942291331,BOLOGNIA,JEAN,group,94.9,68,40,87.6,93.1
1942439740,MOELLER,JEREMY,group,94.9,68,40,87.6,93.1
1942448188,ROSE,MARGARET,group,94.9,68,40,87.6,93.1
1942575154,DO,ALBERT,group,94.9,68,40,87.6,93.1
1942645403,BILSBORROW,JOSHUA,group,94.9,68,40,87.6,93.1
1952343741,HESSE,DAVID,group,94.9,68,40,87.6,93.1
1952506909,HERNANDEZ,KEITH,group,94.9,68,40,87.6,93.1
1952575771,FOLEY,FINBAR,group,94.9,68,40,87.6,93.1
1962485029,HERZOG,ERICA,group,94.9,68,40,87.6,93.1
1962486399,GRAUER,JONATHAN,group,94.9,68,40,87.6,93.1
1962639856,MARAJ,ILIR,group,94.9,68,40,87.6,93.1
1962644872,PETERSEN,NILS,group,94.9,68,40,87.6,93.1
1962660548,HYMAN,JAIME,group,94.9,68,40,87.6,93.1
1962685073,CHRISTENSEN,SEAN,group,94.9,68,40,87.6,93.1
1962791384,MENSAH,KOFI,group,94.9,68,40,87.6,93.1
1972539930,MAHER,MARY,group,94.9,68,40,87.6,93.1
1972675478,KUMARASWAMI,RAJESHKUMAR,group,94.9,68,40,87.6,93.1
1972708675,WEIMER,MELISSA,group,94.9,68,40,87.6,93.1
1972923308,MANNING,EDWARD,group,94.9,68,40,87.6,93.1
1972990885,KIM,PETER,group,94.9,68,40,87.6,93.1
1982014874,FALCONE,GUIDO,group,94.9,68,40,87.6,93.1
1982686622,BAEHRING,JOACHRIM,group,94.9,68,40,87.6,93.1
1982687109,BLUMENFELD,HAL,group,94.9,68,40,87.6,93.1
1982687190,PROCTOR,DEBORAH,group,94.9,68,40,87.6,93.1
1982841680,CARR,ZYAD,group,94.9,68,40,87.6,93.1
1982865903,ANANTH,PRASANNA,group,94.9,68,40,87.6,93.1
1992786685,HERRERA,ADRIANA,group,94.9,68,40,87.6,93.1
1992795371,BALE,ALLEN,group,94.9,68,40,87.6,93.1
1447238647,LEONARD,AIMEE,group,61.3,,40,67.1,69.7
1558749606,CUNNINGHAM,MICHAEL,group,61.3,,40,67.1,69.7
1629232244,HARRIS,CORY,individual,,99,40,99.2,100
1649240755,MOSTAFAVI,MOHAMMAD,individual,,99,40,99.2,100
1669670584,TYSON,ADAM,individual,82.3,,40,85,89.5
1821078296,SONN,DONALD,individual,,98,40,98.3,100
1912977026,GLOVER,SUSAN,individual,,98,40,98.3,100
1922288125,TRAN,WILLIAM,individual,,97,40,97.5,100
1083671952,SPIEGELMAN,DAVID,apm,100,0,40,70,75.3
1134412182,SONGNA,BERI,apm,100,0,40,70,75.3
1447456348,DRESSEL,JENNIFER,apm,100,0,40,70,75.3
1497040844,DESOCIO,CRISTI,apm,100,0,40,70,75.3
1629157581,GUIRY,COLLEEN,apm,100,0,40,70,75.3
1659489680,KLEIN,LORENZO,apm,100,0,40,70,75.3
1720069545,ANTELO,MIGUEL,group,,,,45,45
1760565873,DRESSEL,BRIAN,apm,100,0,40,70,75.3
1003824939,ASCIUTO,LETTERIO,individual,,,,45,45
1316041601,NEUMAN,SAUL,group,40,0,0,22,26.1
1083974794,GURNY,MARC,apm,100,,40,100,100
1396979282,KIAMANESH,DAVID,apm,100,,40,100,100
1881850816,OBEROI,ANUPREET,apm,100,86.3,40,95.9,100
1265872956,KEHL,PATRICK,group,100,91,40,97.3,100
1396971164,SCHWARTZ,TONY,apm,100,78.2,40,93.5,100
1497802417,LACERTE,LINDA,apm,100,78.2,40,93.5,100
1669822219,SCHWARZ,MARGARET,apm,100,100,40,100,100
1346358744,SIMKOVITZ,PHILIP,apm,100,78.2,40,93.5,100
1477574929,LAM,SI-HOI,apm,100,78.1,40,93.4,99
1245713551,CAMACHO,ROBERT,group,20,,0,17,19.3
1346600913,KANCHWALA,FATEMA,group,20,,0,17,19.3
1366459919,BOHMILLER,ADAM,group,20,,0,17,19.3
1407395296,ADAMAKIS,GEORGIOS,group,20,,0,17,19.3
1417401159,LEE,ERICA,group,20,,0,17,19.3
1831322783,BACHAND,JOSHUA,group,20,,0,17,19.3
1851809610,MARTINEZ,MATTHEW,group,20,,0,17,19.3
1861544819,BLOOM,SUSAN,group,20,,0,17,19.3
1164562682,BERZANSKY,MICHAEL,group,94.3,40,40,78.9,80.5
1588729701,BAIDEME,TARA,group,94.3,40,40,78.9,80.5
1215319165,LOVE,EMILY,group,92,64,40,84.8,89.9
1851371454,THIMONS,JOSEPH,group,92,64,40,84.8,89.9
1568750669,BROWN,KANI,group,100,,40,100,100
1982699625,NEWELL,CHARLES,individual,79.2,,40,82.3,85
1033166764,DIRKS,MARCO,group,,,,45,45
1093734816,BENSSON,STEVEN,group,,,,45,45
1154583953,KARANTH,NITHIN,group,,,,45,45
1265488480,MAGITSKY,SAUL,group,,,,45,45
1285862433,TOMPKINS,ANDREW,group,,,,45,45
1326257957,ARBOLEDA,IANTHE,group,,,,45,45
1356353874,OAKLEY,BERNARD,group,,,,45,45
1366454076,MALLICK,RAJANI,group,,,,45,45
1417054222,RANA,AHMAD,group,,,,45,45
1477577799,WATSON,ERIK,group,,,,45,45
1477589562,BOWMAN,KEVIN,group,,,,45,45
1558312272,KOVICH,OLYMPIA,group,,,,45,45
1568467199,SNEAD,JAMES,group,,,,45,45
1649205790,COHEN,DAVID,group,,,,45,45
1730100629,SIDDALL-BENSSON,JEAN,group,,,,45,45
1730159187,LOEW,MATTHEW,group,,,,45,45
1811945694,KABA,CHADI,group,,,,45,45
1831330349,PAZ,MANUEL,group,,,,45,45
1861466997,GREINER,PAUL,group,,,,45,45
1861665879,DEGRACE,DANIA,group,,,,45,45
1871855122,KNABEL,BENJAMIN,group,,,,45,45
1871931162,UMPHREY,MARK,group,,,,45,45
1932219516,FRANK,STEVEN,group,,,,45,45
1952354144,GANSON,VICTOR,group,,,,45,45
1972947067,THOMAS,JANICE,group,,,,45,45
1063804441,MURGIA,ROBERT,group,95.3,,40,96,98.6
1417041781,LEVIN,MICHAEL,group,100,86,40,95.8,97.8
1841231909,MORSE,MEVELYN,individual,,,,45,45
1003874470,RICCARDI,RICHARD,group,47.9,,40,55.7,59.2
1861441131,SMITH,RAYMOND,group,47.9,,40,55.7,59.2
1841292802,OSTROM,HAL,individual,76.9,72,40,78.9,84.7
1477664480,ROGERS,GARY,group,91.6,92,40,93,96
1972587038,DAW,MANJAREE,apm,100,64.3,40,89.3,95.5
1982655320,HAWES,RUPPERT,apm,92.3,76.2,40,89,95.3
1710933478,FISHER,MARC,individual,,,,45,45
1437578630,NKEMAKOLAM,KIMBERLY,group,97.9,,40,98.2,100
1831138965,VANNORT,JOSEPH,apm,100,78.3,40,93.5,98.8
1437311289,DJALO,ANNABI,apm,100,,40,100,100
1619977402,DEMOS,PETER,individual,,,,45,45
1922063684,ZUCKERMAN,ANDREA,group,100,,40,100,100
1063644110,MAGHEN,YARIV,group,83.9,77,40,84.2,87.3
1083645386,FAUSER,DOUGLAS,group,83.9,77,40,84.2,87.3
1134142714,BUCHALTER,JOEL,group,83.9,77,40,84.2,87.3
1194091579,HOWARD,DANIEL,group,83.9,77,40,84.2,87.3
1205869146,STYLES,STUART,group,83.9,77,40,84.2,87.3
1275635682,GRAY,SCOTT,group,83.9,77,40,84.2,87.3
1386835023,LEVIN,SCOTT,group,83.9,77,40,84.2,87.3
