pri_spec,zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient
PODIATRY,02915,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
PODIATRY,02917,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
PODIATRY,02919,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
PODIATRY,02920,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
PODIATRY,06001,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06002,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06010,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06030,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06032,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06033,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06040,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06042,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06052,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06053,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06062,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06066,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06067,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06069,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06074,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06082,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06084,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06098,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06102,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06105,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06106,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06107,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06108,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06110,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06111,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06117,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06119,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06120,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06260,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06268,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06333,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06334,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06340,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06360,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06374,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06385,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06401,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06405,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06410,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06413,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06415,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06416,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06426,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06437,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06443,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06447,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06450,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06451,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06455,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06457,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06460,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06468,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06470,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06473,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06475,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06477,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06478,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06479,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06483,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06484,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06488,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06489,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06492,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06510,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06511,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06513,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06514,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06515,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06516,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06518,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06519,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06604,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06605,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06606,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06608,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06610,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06611,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06614,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06708,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06716,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06759,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06762,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06770,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06776,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06777,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06790,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06795,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06801,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06804,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06810,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06820,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06824,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06825,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06830,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06831,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06840,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06851,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06877,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06880,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06890,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06897,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06902,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06905,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PODIATRY,06907,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PULMONARY DISEASE,01040,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01060,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01069,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01085,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01103,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01104,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01106,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01107,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01199,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01201,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01230,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01301,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01440,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01432,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01453,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01550,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01564,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01570,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01605,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01608,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01655,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01702,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01747,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01742,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01752,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01757,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01801,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01805,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01830,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01835,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01843,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01844,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01845,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01852,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01854,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01890,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,01904,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01915,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01923,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01930,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01950,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01960,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,01970,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02035,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02061,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02062,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02093,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02111,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02114,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02115,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02118,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02120,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02124,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02127,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02128,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02130,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02135,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02138,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02139,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02143,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02149,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02150,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02151,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02169,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02176,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02186,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02190,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02215,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02301,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02302,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02346,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02360,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02364,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02420,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02451,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02452,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02462,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02467,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02478,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02492,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02494,$66.29 ,$197.76 ,$150.05 ,$16.57 ,$49.44 ,$37.51 
PULMONARY DISEASE,02532,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02540,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02554,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02571,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02601,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02703,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02719,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02720,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02721,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02726,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02740,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02747,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02780,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02790,$61.33 ,$185.13 ,$140.29 ,$15.33 ,$46.28 ,$35.07 
PULMONARY DISEASE,02840,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02864,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02871,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02878,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02879,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02886,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02888,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02891,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02895,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02896,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02903,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02904,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02905,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02906,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02908,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02910,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02914,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02915,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,02920,$61.15 ,$184.89 ,$140.08 ,$15.29 ,$46.22 ,$35.02 
PULMONARY DISEASE,06001,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06002,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06010,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06030,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06033,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06040,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06051,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06052,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06053,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06066,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06069,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06082,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06098,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06102,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06105,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06106,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06107,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06108,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06109,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06226,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06260,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06268,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06320,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06360,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06374,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06401,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06405,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06410,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06418,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06450,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06451,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06457,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06460,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06473,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
PULMONARY DISEASE,06488,$63.47 ,$190.87 ,$144.70 ,$15.87 ,$47.72 ,$36.17 
